country_area,year,other,solar,wind,hydro
France,1994,2.157,0.0018785,0.004704,78.794
France,1995,2.329,0.00204,0.0047142,73.119
France,1996,2.423,0.0026503,0.0074302,66.044
France,1997,2.675,0.0034068,0.0111284,63.764
France,1998,2.653,0.0040885,0.0194972,62.093
France,1999,2.853,0.0045475,0.03694443,72.514
France,2000,2.986,0.00522325,0.048,66.363
France,2001,3.334,0.0061605,0.131,74.268
France,2002,3.537,0.00710345,0.265,60.397
France,2003,3.717,0.0077673,0.388,58.943
France,2004,3.782,0.008447984,0.595,59.555
France,2005,3.872,0.01050076,0.962,51.48
France,2006,3.841,0.01190605,2.182,56.303
France,2007,4.216,0.018,4.07,57.604
France,2008,4.436,0.042,5.694,63.654
France,2009,4.578,0.174,7.912,56.994
France,2010,4.917,0.62,9.945,62.714
France,2011,5.518408,2.07784,12.561006,44.848557
France,2012,5.757187,4.015693,15.411553,58.781254
France,2013,6.096901,4.734146,16.387354,70.8423
France,2014,6.582303,5.913478,17.596663,62.828735
France,2015,7.1144433,7.263165,21.77858,54.556957
France,2016,7.7130413,8.164944,21.735586,59.923428
France,2017,8.246541,9.102626,25.03588,48.964455
France,2018,8.631376,10.327941,29.10284,63.915768
France,2019,8.763643,11.647888,35.30979,56.027714
France,2020,8.812483,12.716188,40.543602,61.703796
France,2021,9.240985,14.880584,37.487778,58.653072
France,2022,9.680372,19.144035,38.86119,44.27017
France,2023,9.514223,21.312368,51.39639,55.720673
France,2024,9.612644,23.183577,47.145226,70.907906
Germany,1965,0,0,0,16.21221
Germany,1966,0,0,0,17.533998
Germany,1967,0,0,0,16.652311
Germany,1968,0,0,0,16.89899
Germany,1969,0,0,0,13.713478
Germany,1970,0.92002016,0,0,17.533678
Germany,1971,1.0010282,0,0,13.455188
Germany,1972,1.0187488,0,0,13.205894
Germany,1973,1.0531049,0,0,15.229462
Germany,1974,1.07625,0,0,17.638132
Germany,1975,1.1247102,0,0,17.059124
Germany,1976,1.2776853,0,0,13.846833
Germany,1977,1.2465839,0,0,17.58216
Germany,1978,1.317466,0,0,18.362234
Germany,1979,1.4433178,0,0,18.383686
Germany,1980,1.9662538,0,0,19.069143
Germany,1981,1.8042376,0,0,19.914673
Germany,1982,1.798813,0,0,19.737993
Germany,1983,1.5402381,0,0,18.712017
Germany,1984,1.6429448,0,0,18.479174
Germany,1985,1.6440297,0,0,17.40065
Germany,1986,1.5955696,0,0.001,18.571981
Germany,1987,1.4458493,0,0.002,20.34297
Germany,1988,1.6378818,0,0.008,20.079391
Germany,1989,1.7492679,0,0.026,18.243729
Germany,1990,1.435,0.001,0.071,17.335
Germany,1991,1.511,0.001,0.1,15.85
Germany,1992,1.562,0.002,0.275,18.635
Germany,1993,1.663,0.003,0.6,18.96
Germany,1994,1.906,0.004,0.909,20.195
Germany,1995,2.049,0.005,1.5,21.556
Germany,1996,2.143,0.006,2.032,18.818
Germany,1997,2.297,0.011,2.966,18.952
Germany,1998,2.718,0.015,4.489,19.002
Germany,1999,2.94,0.019,5.528,20.686
Germany,2000,3.4,0,9.5,24.9
Germany,2001,5.2,0.1,10.5,23.2
Germany,2002,6.4,0.2,15.8,23.7
Germany,2003,8.948651,0.313,19.087,18.321198
Germany,2004,10.635514,0.557,26.019,20.745722
Germany,2005,14.707401,1.308,27.774,19.638
Germany,2006,18.935265,2.265,31.324,20.031
Germany,2007,24.615967,3.137,40.507,21.17
Germany,2008,28.033205,4.508,41.385,20.443
Germany,2009,30.904196,6.715,39.42,19.031
Germany,2010,33.952076,11.963,38.547,20.953
Germany,2011,36.909298,19.991,49.857,17.671
Germany,2012,43.228863,26.744,51.68,21.755
Germany,2013,45.59228,30.621,52.737,22.998
Germany,2014,48.386147,35.448,58.497,19.587
Germany,2015,50.459496,38.076,80.624,18.977
Germany,2016,51.103508,37.556,79.924,20.546
Germany,2017,51.080452,38.761,105.693,20.15
Germany,2018,50.97157,44.32,109.951,17.693
Germany,2019,50.32362,45.221,125.894,19.731
Germany,2020,51.16132,49.496,132.102,18.322
Germany,2021,50.304493,49.34,114.647,19.657415
Germany,2022,51.902596,60.304,124.816,17.624172
Germany,2023,49.57122,63.873,141.764,19.895378
Germany,2024,48.790928,74.134,138.859,22.213
Greece,1965,0,0,0,0.801
Greece,1966,0,0,0,1.73
Greece,1967,0,0,0,1.66
Greece,1968,0,0,0,1.368
Greece,1969,0,0,0,2.055
Greece,1970,0,0,0,2.636
Greece,1971,0,0,0,2.652
Greece,1972,0,0,0,2.677
Greece,1973,0,0,0,2.223
Greece,1974,0,0,0,2.347
Greece,1975,0,0,0,2.015
Greece,1976,0,0,0,1.879
Greece,1977,0,0,0,1.922
Greece,1978,0,0,0,2.988
Greece,1979,0,0,0,3.566
Greece,1980,0,0,0,3.405
Greece,1981,0,0,0,3.407
Greece,1982,0,0,0,3.561
Greece,1983,0,0,0,2.34
Greece,1984,0,0,0,2.862
Greece,1985,0,0,0,2.805
Greece,1986,0,0,0,3.235
Greece,1987,0,0,0.001,2.78
Greece,1988,0,0,0.001,2.366
Greece,1989,0,0,0.001,1.9
Greece,1990,0,0,0.002,1.769
Greece,1991,0,0,0.002,3.099
Greece,1992,0.001,0,0.008,2.203
Greece,1993,0.001,0,0.047,2.282
Greece,1994,0.001,0,0.037,2.599
Greece,1995,0.001,0,0.034,3.529
Greece,1996,0,0,0.038,4.348
Greece,1997,0,0,0.036,3.882
Greece,1998,0,0,0.07,3.717
Greece,1999,0.001,0,0.162,4.592
Greece,2000,0,0,0.451,3.693
Greece,2001,0.079,0,0.756,2.097
Greece,2002,0.126,0,0.651,2.8
Greece,2003,0.105,0,1.021,4.766
Greece,2004,0.124163,0.000775,1.120765,4.672078
Greece,2005,0.12152,0.000953,1.266452,5.017497
Greece,2006,0.114125,0.001386,1.699353,5.864849
Greece,2007,0.184,0.00142,1.818,2.591422
Greece,2008,0.191356,0.005236,2.242,3.312288
Greece,2009,0.217572,0.05,2.543,5.352558
Greece,2010,0.19,0.157748,2.713937,7.474753
Greece,2011,0.206815,0.610311,3.315227,4.011165
Greece,2012,0.204294,1.693986,3.850157,4.392525
Greece,2013,0.216409,3.648101,4.139136,6.346921
Greece,2014,0.219661,3.791885,3.688575,4.478322
Greece,2015,0.231426,3.899636,4.621019,6.098194
Greece,2016,0.27423,3.929716,5.145896,5.542638
Greece,2017,0.310028,3.991477,5.536987,3.962547
Greece,2018,0.31407,3.790652,6.300259,5.743448
Greece,2019,0.402027,4.42851,7.266347,3.999598
Greece,2020,0.453554,4.446854,9.310104,3.343687
Greece,2021,0.499205,5.250978,10.482981,5.903439
Greece,2022,0.568604,7.139715,10.88325,3.855192
Greece,2023,0.654851,8.893572,11.021764,3.815328
Greece,2024,0.7260179,10.168503,11.947859,3.2183368
High-income countries,1965,17.885233,0,0,708.6991
High-income countries,1966,19.684008,0,0,748.128
High-income countries,1967,19.813572,0,0,767.25696
High-income countries,1968,21.941046,0,0,786.5971
High-income countries,1969,23.079964,0,0,823.03156
High-income countries,1970,24.964964,0,0,845.9154
High-income countries,1971,25.509909,0,0,884.46545
High-income countries,1972,27.498178,0,0,924.57
High-income countries,1973,29.371082,0,0,926.3104
High-income countries,1974,31.125929,0,0,1016.4633
High-income countries,1975,31.102913,0,0,1017.4889
High-income countries,1976,34.594753,0,0,974.25464
High-income countries,1977,36.31119,0,0,980.5924
High-income countries,1978,38.399734,0,0.003,1054.411
High-income countries,1979,40.237312,0,0.006,1097.2281
High-income countries,1980,42.139984,0,0.0105,1088.7665
High-income countries,1981,43.527237,0,0.0105,1098.4912
High-income countries,1982,50.89854,0,0.0185,1126.7185
High-income countries,1983,55.702415,0.003,0.03279495,1181.2301
High-income countries,1984,63.336765,0.006311111,0.044755556,1178.1267
High-income countries,1985,64.973274,0.011747475,0.0642202,1334.0208
High-income countries,1986,69.80781,0.015183839,0.1388313,1335.4481
High-income countries,1987,75.07503,0.01060303,0.19537677,1328.8092
High-income countries,1988,77.287704,0.01019596,0.3315798,1330.8645
High-income countries,1989,87.0035,0.2622232,2.649777,1301.7162
High-income countries,1990,96.70526,0.38524994,3.5981474,1344.5411
High-income countries,1991,101.118904,0.5012229,3.962106,1364.9559
High-income countries,1992,107.80938,0.4605791,4.511029,1352.192
High-income countries,1993,112.21799,0.5486695,5.3911333,1415.9816
High-income countries,1994,115.643394,0.5869649,6.536823,1382.1321
High-income countries,1995,117.63131,0.6258407,7.1368384,1462.3927
High-income countries,1996,120.880806,0.6781294,8.184981,1466.0482
High-income countries,1997,128.43282,0.7265302,10.711638,1503.2139
High-income countries,1998,132.55415,0.78469133,14.342827,1473.823
High-income countries,1999,136.4449,0.8750173,19.050505,1484.3721
High-income countries,2000,139.93452,1.0061297,28.700922,1492.9869
High-income countries,2001,145.30156,1.3493878,34.70231,1412.1918
High-income countries,2002,158.4697,1.7004634,48.42735,1413.0983
High-income countries,2003,166.12064,2.1290364,58.55832,1382.0155
High-income countries,2004,180.11015,2.8203647,77.624626,1420.0316
High-income countries,2005,194.95755,4.0099363,95.14363,1436.9843
High-income countries,2006,205.4946,5.543012,118.38905,1448.1941
High-income countries,2007,218.7481,7.505002,151.26659,1420.8772
High-income countries,2008,228.0538,12.286263,189.51372,1454.4327
High-income countries,2009,237.43007,20.458181,226.78685,1462.1564
High-income countries,2010,258.97763,32.64029,267.50854,1474.617
High-income countries,2011,270.12286,61.179203,329.5038,1489.2076
High-income countries,2012,292.5266,93.2425,380.0161,1493.2139
High-income countries,2013,309.38153,122.84364,440.6714,1541.4417
High-income countries,2014,325.03033,162.61171,472.94257,1523.3762
High-income countries,2015,343.8271,199.79823,550.64545,1481.9265
High-income countries,2016,343.6215,232.6374,593.3872,1526.9797
High-income countries,2017,350.69553,280.6605,683.1016,1513.7128
High-income countries,2018,360.9001,321.2429,724.8062,1557.3364
High-income countries,2019,364.20798,368.8343,805.6166,1504.4458
High-income countries,2020,368.58682,440.95657,907.1715,1571.7161
High-income countries,2021,386.00073,523.8714,938.5946,1537.5063
High-income countries,2022,378.278,645.7517,1059.5,1446.7831
High-income countries,2023,364.4996,760.1153,1113.4575,1472.5802
High-income countries,2024,367.99573,897.4442,1172.5508,1515.9115
Hong Kong,1965,0,0,0,0
Hong Kong,1966,0,0,0,0
Hong Kong,1967,0,0,0,0
Hong Kong,1968,0,0,0,0
Hong Kong,1969,0,0,0,0
Hong Kong,1970,0,0,0,0
Hong Kong,1971,0,0,0,0
Hong Kong,1972,0,0,0,0
Hong Kong,1973,0,0,0,0
Hong Kong,1974,0,0,0,0
Hong Kong,1975,0,0,0,0
Hong Kong,1976,0,0,0,0
Hong Kong,1977,0,0,0,0
Hong Kong,1978,0,0,0,0
Hong Kong,1979,0,0,0,0
Hong Kong,1980,0,0,0,0
Hong Kong,1981,0,0,0,0
Hong Kong,1982,0,0,0,0
Hong Kong,1983,0,0,0,0
Hong Kong,1984,0,0,0,0
Hong Kong,1985,0,0,0,0
Hong Kong,1986,0,0,0,0
Hong Kong,1987,0,0,0,0
Hong Kong,1988,0,0,0,0
Hong Kong,1989,0,0,0,0
Hong Kong,1990,0,0,0,0
Hong Kong,1991,0,0,0,0
Hong Kong,1992,0,0,0,0
Hong Kong,1993,0,0,0,0
Hong Kong,1994,0,0,0,0
Hong Kong,1995,0,0,0,0
Hong Kong,1996,0,0,0,0
Hong Kong,1997,0,0,0,0
Hong Kong,1998,0,0,0,0
Hong Kong,1999,0,0,0,0
Hong Kong,2000,0,0,0,0
Hong Kong,2001,0,0,0,0
Hong Kong,2002,0,0,0,0
Hong Kong,2003,0,0,0,0
Hong Kong,2004,0,0,0,0
Hong Kong,2005,0,0,0,0
Hong Kong,2006,0,0,0.000694,0
Hong Kong,2007,0,0,0.000865,0
Hong Kong,2008,0,0,0.000807,0
Hong Kong,2009,0,0,0.001099,0
Hong Kong,2010,0.039,0.001,0.001041,0
Hong Kong,2011,0.043,0.003,0.000868,0
Hong Kong,2012,0.041,0.003,0.001053,0
Hong Kong,2013,0.036,0.003,0.000836,0
Hong Kong,2014,0.043,0.003,0.0009,0
Hong Kong,2015,0.057,0.004,0.000811,0
Hong Kong,2016,0.065,0.004,0.000492,0
Hong Kong,2017,0.065044,0.005605,0.001045,0
Hong Kong,2018,0.067185,0.006383,0.0007,0
Hong Kong,2019,0.074305,0.0166,0.0007,0
Hong Kong,2020,0.114057,0.052235,0.001026,0
Hong Kong,2021,0.14105,0.120359,0.000832,0
Hong Kong,2022,0.149691,0.179168,0.000832,0
Hong Kong,2023,0.1608702,0.32294837,0.000832,0
Hong Kong,2024,0.17926611,0.32383317,0.000834279,0
Hungary,1965,0,0,0,0.075
Hungary,1966,0,0,0,0.1
Hungary,1967,0,0,0,0.082
Hungary,1968,0,0,0,0.089
Hungary,1969,0,0,0,0.095
Hungary,1970,0,0,0,0.088
Hungary,1971,0,0,0,0.096
Hungary,1972,0,0,0,0.11
Hungary,1973,0,0,0,0.101
Hungary,1974,0,0,0,0.081
Hungary,1975,0,0,0,0.163
Hungary,1976,0,0,0,0.165
Hungary,1977,0,0,0,0.149
Hungary,1978,0,0,0,0.138
Hungary,1979,0,0,0,0.146
Hungary,1980,0,0,0,0.112
Hungary,1981,0,0,0,0.168
Hungary,1982,0,0,0,0.159
Hungary,1983,0,0,0,0.155
Hungary,1984,0,0,0,0.181
Hungary,1985,0,0,0,0.155
Hungary,1986,0,0,0,0.154
Hungary,1987,0,0,0,0.169
Hungary,1988,0,0,0,0.169
Hungary,1989,0,0,0,0.158
Hungary,1990,0.017,0,0,0.178
Hungary,1991,0.024,0,0,0.194
Hungary,1992,0.046,0,0,0.158
Hungary,1993,0.039,0,0,0.166
Hungary,1994,0.045,0,0,0.161
Hungary,1995,0.056,0,0,0.163
Hungary,1996,0.05,0,0,0.207
Hungary,1997,0.053,0,0,0.216
Hungary,1998,0.06,0,0,0.155
Hungary,1999,0.065,0,0,0.181
Hungary,2000,0.065,0,0,0.178
Hungary,2001,0.07,0,0.001,0.186
Hungary,2002,0.042,0,0.001,0.194
Hungary,2003,0.161,0,0.004,0.171
Hungary,2004,0.725,0,0.006,0.205
Hungary,2005,1.658,0,0.01,0.202
Hungary,2006,1.264,0,0.043,0.186
Hungary,2007,1.563,0,0.11,0.21
Hungary,2008,1.938,0.001,0.205,0.213
Hungary,2009,2.335,0.001,0.331,0.228
Hungary,2010,2.297,0.001,0.527,0.188
Hungary,2011,1.859,0.001,0.626,0.222
Hungary,2012,1.655,0.008,0.771181,0.213
Hungary,2013,1.832,0.025,0.717905,0.213
Hungary,2014,2.126,0.067,0.65654,0.301
Hungary,2015,2.161,0.141,0.693,0.234
Hungary,2016,2.071,0.244,0.684,0.259
Hungary,2017,2.153,0.349,0.758,0.22
Hungary,2018,2.308,0.629,0.607,0.222
Hungary,2019,2.245,1.497,0.729,0.219
Hungary,2020,2.171,2.459,0.655,0.244
Hungary,2021,2.243,3.796,0.664,0.212
Hungary,2022,2.142,4.732,0.61,0.178
Hungary,2023,1.58,6.925,0.646,0.222
Hungary,2024,1.745108,8.973962,0.657892,0.231262
Iceland,1965,0,0,0,0.6407
Iceland,1966,0,0,0,0.6239
Iceland,1967,0,0,0,0.6645
Iceland,1968,0,0,0,0.6869
Iceland,1969,0.001904,0,0,0.8601
Iceland,1970,0.012091,0,0,1.4129
Iceland,1971,0.012033,0,0,1.5396
Iceland,1972,0.021664,0,0,1.7026
Iceland,1973,0.0242,0,0,2.181
Iceland,1974,0.005751,0,0,2.2582
Iceland,1975,0.018347,0,0,2.2056
Iceland,1976,0.019012,0,0,2.3495
Iceland,1977,0.016126,0,0,2.5197
Iceland,1978,0.018285,0,0,2.605
Iceland,1979,0.04563,0,0,2.8191
Iceland,1980,0.044672,0,0,3.0532
Iceland,1981,0.123133,0,0,3.0845
Iceland,1982,0.158968,0,0,3.4071
Iceland,1983,0.171714,0,0,3.5879
Iceland,1984,0.173233,0,0,3.7379
Iceland,1985,0.171233,0,0,3.6629
Iceland,1986,0.212339,0,0,3.8418
Iceland,1987,0.234136,0,0,3.914
Iceland,1988,0.245608,0,0,4.164
Iceland,1989,0.257508,0,0,4.2132
Iceland,1990,0.28291,0,0,4.1537
Iceland,1991,0.267025,0,0,4.1537
Iceland,1992,0.229769,0,0,4.304298
Iceland,1993,0.254272,0,0,4.460998
Iceland,1994,0.258365,0,0,4.509295
Iceland,1995,0.288177,0,0,4.677187
Iceland,1996,0.34313428,0,0,4.762314
Iceland,1997,0.37307242,0,0,5.201305
Iceland,1998,0.65265805,0,0,5.615576
Iceland,1999,1.135673,0,0,6.041841
Iceland,2000,1.322663,0,0,6.350488
Iceland,2001,1.450863,0,0,6.572595
Iceland,2002,1.43042,0,0,6.970682
Iceland,2003,1.4046782,0,0,7.0823274
Iceland,2004,1.4823828,0,0,7.131893
Iceland,2005,1.6590298,0,0,7.015286
Iceland,2006,2.632598,0,0,7.288997
Iceland,2007,3.5806527,0,0,8.393735
Iceland,2008,4.037937,0,0,12.427433
Iceland,2009,4.5530868,0,0,12.279343
Iceland,2010,4.4653225,0,0,12.592082
Iceland,2011,4.701463,0,0.000007936,12.506839
Iceland,2012,5.209505,0,0,12.33653
Iceland,2013,5.244992,0,0.005484748,12.8628435
Iceland,2014,5.2383647,0,0.008385545,12.873015
Iceland,2015,5.002982,0,0.010894204,13.780769
Iceland,2016,5.06728,0,0.009209778,13.469596
Iceland,2017,5.1695986,0,0.008126884,14.0587225
Iceland,2018,6.009834,0,0.004363,13.812796
Iceland,2019,6.0181384,0,0.006569191,13.461466
Iceland,2020,5.9606023,0,0.0066603,13.156972
Iceland,2021,5.8016,0,0.006087,13.804
Iceland,2022,5.916097,0.000006,0.005749,14.195721
Iceland,2023,6.006219,0.000009,0.007228,14.225992
Iceland,2024,5.966055,0.000008,0.012339001,13.58024
India,1965,0,0,0,19.166937
India,1966,0,0,0,20.015463
India,1967,0,0,0,22.39752
India,1968,0,0,0,25.849072
India,1969,0,0,0,28.699583
India,1970,0,0,0,30.436407
India,1971,0,0,0,33.384148
India,1972,0,0,0,32.40304
India,1973,0,0,0,34.506676
India,1974,0,0,0,33.202953
India,1975,0,0,0,39.668533
India,1976,0,0,0,41.498165
India,1977,0,0,0,45.276752
India,1978,0,0,0,56.17499
India,1979,0,0,0,54.168587
India,1980,0,0,0,55.441372
India,1981,0,0,0,59.08296
India,1982,0,0,0,49.859673
India,1983,0,0,0,48.043297
India,1984,0,0,0,53.682453
India,1985,0,0,0,51.813046
India,1986,0,0,0,52.568764
India,1987,0,0,0,48.962532
India,1988,0,0,0,54.614944
India,1989,0,0,0,63.369778
India,1990,0.037586335,0,0.030303031,66.397064
India,1991,0.09507132,0,0.11291,73.918884
India,1992,0.11939189,0,0.08847,70.060745
India,1993,0.25204954,0,0.09477,70.7325
India,1994,0.3802853,0,0.19128,80.21211
India,1995,0.56379503,0.001010101,0.49647,75.920876
India,1996,0.75614864,0.006060606,0.87838,69.05754
India,1997,0.9816667,0.006060606,0.988,70.211006
India,1998,1.2925278,0.006060606,1.079,83.63273
India,1999,1.6860788,0.006060606,1.446,82.24945
India,2000,1.6860788,0.007070707,1.582,76.990364
India,2001,2.06915,0.011111111,2.085,72.022964
India,2002,2.1399007,0.013131313,2.085,68.54489
India,2003,2.7125397,0.016161617,2.60448,69.29619
India,2004,3.3143632,0.018181818,5.22543,100.636
India,2005,4.035136,0.018181818,5.991,97.42
India,2006,5.587,0.0072,9.3373,112.61733
India,2007,7.403,0.059,11.6828,122.6131
India,2008,9.302,0.063,14.3782,115.16902
India,2009,10.557121,0.075,16.271,106.33803
India,2010,13.218581,0.113,19.4564,108.744095
India,2011,15.457723,0.827,23.9523,131.7046
India,2012,16.516031,2.099,27.4326,115.776375
India,2013,17.572956,3.433,30.0074,131.98302
India,2014,21.144981,4.909,33.4549,138.99629
India,2015,18.360935,7.0925517,32.74138,133.47508
India,2016,17.201618,12.202886,43.45271,128.55463
India,2017,14.987752,22.364824,52.62928,135.9791
India,2018,18.403305,37.45111,60.31128,139.92252
India,2019,18.988113,47.6505,63.31423,162.28539
India,2020,19.88381,60.446114,60.427402,163.94116
India,2021,21.19745,70.192726,68.094246,160.565
India,2022,23.2931,97.45222,70.045166,175.08661
India,2023,23.006577,116.1257,82.10639,149.4338
India,2024,22.249485,136.75388,81.54415,156.52817
Indonesia,1965,0,0,0,1.8252122
Indonesia,1966,0,0,0,2.3732178
Indonesia,1967,0,0,0,2.6648982
Indonesia,1968,0,0,0,3.292453
Indonesia,1969,0,0,0,3.4427125
Indonesia,1970,0,0,0,4.1851716
Indonesia,1971,0,0,0,1.3788528
Indonesia,1972,0,0,0,1.2330126
Indonesia,1973,0,0,0,1.5556288
Indonesia,1974,0,0,0,1.723566
Indonesia,1975,0,0,0,1.8075346
Indonesia,1976,0,0,0,1.060656
Indonesia,1977,0,0,0,1.7633406
Indonesia,1978,0,0,0,1.259529
Indonesia,1979,0,0,0,1.4009498
Indonesia,1980,0,0,0,1.2683678
Indonesia,1981,0,0,0,1.2639484
Indonesia,1982,0,0,0,1.3788528
Indonesia,1983,0,0,0,2.0726986
Indonesia,1984,0,0,0,2.2627327
Indonesia,1985,0,0,0,2.7665443
Indonesia,1986,0,0,0,4.4547553
Indonesia,1987,0,0,0,4.5829177
Indonesia,1988,0,0,0,5.0336967
Indonesia,1989,0,0,0,6.2799673
Indonesia,1990,1.12742,0,0,6.49244
Indonesia,1991,1.05146,0,0,7.40917
Indonesia,1992,1.08574,0,0,9.64548
Indonesia,1993,1.09197,0,0,8.89108
Indonesia,1994,1.60391,0,0,7.98294
Indonesia,1995,2.21253,0,0,8.29314
Indonesia,1996,2.34287,0,0,8.82437
Indonesia,1997,2.72838,0,0,5.86562
Indonesia,1998,3.2865,0,0,10.3635
Indonesia,1999,3.94073,0,0,10.37978
Indonesia,2000,4.8724,0,0,10.016
Indonesia,2001,6.0346,0,0,11.655
Indonesia,2002,6.2433,0,0,9.933
Indonesia,2003,6.3019,0,0,9.099
Indonesia,2004,6.6656,0,0,9.674
Indonesia,2005,6.615,0,0,10.725
Indonesia,2006,6.674,0,0,9.623
Indonesia,2007,7.039,0,0.00002,11.286
Indonesia,2008,8.336595,0.0001,0.00027,11.52825
Indonesia,2009,9.326545,0.0001,0.00367,11.38385
Indonesia,2010,9.40429,0.00052,0.00364,17.45622
Indonesia,2011,9.57289,0.00077,0.00469,12.4189
Indonesia,2012,9.68067,0.00301,0.00461,12.79911
Indonesia,2013,9.57752,0.0055,0.0001,16.92278
Indonesia,2014,10.2617,0.00681,0,15.16129
Indonesia,2015,10.518175,0.00528,0.0037,13.74053
Indonesia,2016,11.24301,0.02109,0.00569,18.67689
Indonesia,2017,13.35233,0.02905,0,18.63239
Indonesia,2018,26.44828,0.09027,0.18998,21.63638
Indonesia,2019,26.2815,0.11828,0.484,21.161
Indonesia,2020,27.9305,0.17097,0.475,24.325
Indonesia,2021,30.8745,0.19262,0.437,24.697
Indonesia,2022,37.298,0.44373,0.356,27.295
Indonesia,2023,39.4105,0.71287,0.481,24.59
Indonesia,2024,44.452133,0.9248443,0.4823178,26.486706
Iran,1965,0,0,0,1.7191466
Iran,1966,0,0,0,1.8473092
Iran,1967,0,0,0,1.98873
Iran,1968,0,0,0,2.1389897
Iran,1969,0,0,0,2.3025074
Iran,1970,0,0,0,2.4792833
Iran,1971,0,0,0,2.6648982
Iran,1972,0,0,0,3.5001647
Iran,1973,0,0,0,2.9654174
Iran,1974,0,0,0,3.2659366
Iran,1975,0,0,0,3.4294543
Iran,1976,0,0,0,3.8360393
Iran,1977,0,0,0,3.9642017
Iran,1978,0,0,0,6.209257
Iran,1979,0,0,0,5.382829
Iran,1980,0,0,0,5.581702
Iran,1981,0,0,0,6.0943527
Iran,1982,0,0,0,6.3948717
Iran,1983,0,0,0,6.25787
