country_area,year,renewable_share
Singapore,2008,0.2358275
Singapore,2009,0.22255981
Singapore,2010,0.23269218
Singapore,2011,0.23102067
Singapore,2012,0.24153683
Singapore,2013,0.26539204
Singapore,2014,0.27731833
Singapore,2015,0.29200265
Singapore,2016,0.28382972
Singapore,2017,0.2767103
Singapore,2018,0.2736794
Singapore,2019,0.29325968
Singapore,2020,0.31411594
Singapore,2021,0.3376918
Singapore,2022,0.5213485
Singapore,2023,0.49312237
Singapore,2024,0.5452378
Slovakia,1965,5.8013988
Slovakia,1966,5.3693156
Slovakia,1967,4.5743294
Slovakia,1968,3.8016503
Slovakia,1969,2.8318548
Slovakia,1970,3.8639326
Slovakia,1971,2.7034943
Slovakia,1972,2.69263
Slovakia,1973,2.2126436
Slovakia,1974,3.538467
Slovakia,1975,3.0435889
Slovakia,1976,2.958769
Slovakia,1977,3.3578534
Slovakia,1978,3.0017529
Slovakia,1979,2.4338224
Slovakia,1980,2.8709342
Slovakia,1981,2.5203156
Slovakia,1982,2.2366347
Slovakia,1983,2.3675447
Slovakia,1984,1.8651557
Slovakia,1985,2.4632938
Slovakia,1986,1.9665711
Slovakia,1987,2.2183347
Slovakia,1988,2.0047593
Slovakia,1989,2.210073
Slovakia,1990,2.1117134
Slovakia,1991,1.767831
Slovakia,1992,2.5292287
Slovakia,1993,4.615238
Slovakia,1994,5.892162
Slovakia,1995,6.511099
Slovakia,1996,5.597323
Slovakia,1997,5.481863
Slovakia,1998,5.696381
Slovakia,1999,5.92623
Slovakia,2000,5.9230037
Slovakia,2001,6.4795485
Slovakia,2002,6.657926
Slovakia,2003,4.4988313
Slovakia,2004,5.2484975
Slovakia,2005,5.6582713
Slovakia,2006,6.1773915
Slovakia,2007,6.8436675
Slovakia,2008,6.2377963
Slovakia,2009,7.4104877
Slovakia,2010,8.313801
Slovakia,2011,7.509848
Slovakia,2012,8.348838
Slovakia,2013,9.315094
Slovakia,2014,10.175566
Slovakia,2015,9.930641
Slovakia,2016,10.576948
Slovakia,2017,9.896002
Slovakia,2018,9.0469055
Slovakia,2019,10.548755
Slovakia,2020,11.039277
Slovakia,2021,10.213474
Slovakia,2022,9.672483
Slovakia,2023,10.552875
Slovakia,2024,11.295315
Slovenia,1990,12.088249
Slovenia,1991,14.667435
Slovenia,1992,14.881296
Slovenia,1993,12.807986
Slovenia,1994,13.490716
Slovenia,1995,12.293284
Slovenia,1996,13.216832
Slovenia,1997,10.879897
Slovenia,1998,12.120791
Slovenia,1999,13.414869
Slovenia,2000,14.026292
Slovenia,2001,13.1811075
Slovenia,2002,11.619204
Slovenia,2003,10.626739
Slovenia,2004,13.64027
Slovenia,2005,11.438244
Slovenia,2006,11.735153
Slovenia,2007,10.853186
Slovenia,2008,12.745639
Slovenia,2009,15.641199
Slovenia,2010,15.2275305
Slovenia,2011,12.763015
Slovenia,2012,14.747408
Slovenia,2013,17.451124
Slovenia,2014,21.441113
Slovenia,2015,15.619395
Slovenia,2016,16.630552
Slovenia,2017,14.549611
Slovenia,2018,17.277668
Slovenia,2019,17.430365
Slovenia,2020,19.77838
Slovenia,2021,19.610497
Slovenia,2022,15.911842
Slovenia,2023,23.025827
Slovenia,2024,24.735876
South Africa,1965,0.029015081
South Africa,1966,0.028056588
South Africa,1967,0.019459028
South Africa,1968,0.017019669
South Africa,1969,0.01446361
South Africa,1970,0.016476588
South Africa,1971,0.068525724
South Africa,1972,0.49408534
South Africa,1973,0.54241824
South Africa,1974,0.6059924
South Africa,1975,0.56237745
South Africa,1976,0.90272313
South Africa,1977,0.9130694
South Africa,1978,0.9044794
South Africa,1979,0.52534544
South Africa,1980,0.4267637
South Africa,1981,0.61089456
South Africa,1982,0.34905452
South Africa,1983,0.20171902
South Africa,1984,0.17376882
South Africa,1985,0.1896163
South Africa,1986,0.48430645
South Africa,1987,0.4749102
South Africa,1988,0.8436539
South Africa,1989,0.7705776
South Africa,1990,0.2726532
South Africa,1991,0.53850454
South Africa,1992,0.20352626
South Africa,1993,0.039574187
South Africa,1994,0.27919784
South Africa,1995,0.13158263
South Africa,1996,0.3381915
South Africa,1997,0.5382469
South Africa,1998,0.45042208
South Africa,1999,0.22254096
South Africa,2000,0.386394
South Africa,2001,0.51286584
South Africa,2002,0.6614811
South Africa,2003,0.32830688
South Africa,2004,0.3265353
South Africa,2005,0.38413224
South Africa,2006,0.6920069
South Africa,2007,0.7227087
South Africa,2008,0.37311107
South Africa,2009,0.3895323
South Africa,2010,0.309906
South Africa,2011,0.6918544
South Africa,2012,0.3576339
South Africa,2013,0.39710414
South Africa,2014,0.81018883
South Africa,2015,1.29032
South Africa,2016,1.4823065
South Africa,2017,2.1600735
South Africa,2018,2.2899694
South Africa,2019,2.2399826
South Africa,2020,2.5822897
South Africa,2021,3.2473845
South Africa,2022,3.6482332
South Africa,2023,3.7571616
South Africa,2024,3.5567286
South America,1965,10.35597
South America,1966,10.824015
South America,1967,11.046512
South America,1968,10.987901
South America,1969,11.322097
South America,1970,12.902552
South America,1971,13.624166
South America,1972,14.415723
South America,1973,14.687085
South America,1974,15.694512
South America,1975,16.824667
South America,1976,17.451094
South America,1977,18.372358
South America,1978,19.27075
South America,1979,20.48025
South America,1980,22.048817
South America,1981,22.422226
South America,1982,23.835346
South America,1983,25.794966
South America,1984,27.455235
South America,1985,28.700794
South America,1986,29.3899
South America,1987,30.123709
South America,1988,30.121346
South America,1989,30.51165
South America,1990,31.355978
South America,1991,32.338715
South America,1992,31.754276
South America,1993,32.803555
South America,1994,32.874607
South America,1995,32.485783
South America,1996,32.33265
South America,1997,32.306618
South America,1998,32.000946
South America,1999,31.97638
South America,2000,32.497177
South America,2001,30.74488
South America,2002,31.931236
South America,2003,32.980175
South America,2004,32.076042
South America,2005,32.72878
South America,2006,32.351814
South America,2007,32.331497
South America,2008,32.017426
South America,2009,33.333736
South America,2010,32.252796
South America,2011,32.30567
South America,2012,30.767342
South America,2013,29.704737
South America,2014,29.404955
South America,2015,29.99108
South America,2016,30.987093
South America,2017,32.00229
South America,2018,33.928593
South America,2019,34.838486
South America,2020,37.32352
South America,2021,34.480988
South America,2022,36.277466
South America,2023,37.50569
South America,2024,37.832787
South Korea,1965,2.6421406
South Korea,1966,3.0212522
South Korea,1967,2.5430822
South Korea,1968,2.163243
South Korea,1969,2.7541723
South Korea,1970,2.0274134
South Korea,1971,2.026265
South Korea,1972,2.0256157
South Korea,1973,1.5372031
South Korea,1974,2.1946237
South Korea,1975,1.7619857
South Korea,1976,1.6739671
South Korea,1977,1.1331999
South Korea,1978,1.3135374
South Korea,1979,1.447785
South Korea,1980,1.1763196
South Korea,1981,1.5200856
South Korea,1982,1.0031013
South Korea,1983,1.2347944
South Korea,1984,0.98472464
South Korea,1985,1.4210007
South Korea,1986,1.237223
South Korea,1987,1.424168
South Korea,1988,0.6389348
South Korea,1989,0.87693983
South Korea,1990,1.2108697
South Korea,1991,0.79333895
South Korea,1992,0.6271529
South Korea,1993,0.7804497
South Korea,1994,0.4008217
South Korea,1995,0.47600058
South Korea,1996,0.40813407
South Korea,1997,0.37682396
South Korea,1998,0.617086
South Korea,1999,0.55575603
South Korea,2000,0.50788707
South Korea,2001,0.2929415
South Korea,2002,0.39274833
South Korea,2003,0.5620512
South Korea,2004,0.4988534
South Korea,2005,0.4205607
South Korea,2006,0.42015433
South Korea,2007,0.47698417
South Korea,2008,0.5023927
South Korea,2009,0.54491127
South Korea,2010,0.6298219
South Korea,2011,0.74279803
South Korea,2012,0.8157147
South Korea,2013,0.99865013
South Korea,2014,1.259366
South Korea,2015,1.4513619
South Korea,2016,1.6504588
South Korea,2017,1.9714482
South Korea,2018,2.3837214
South Korea,2019,2.8068886
South Korea,2020,3.4662952
South Korea,2021,3.8773115
South Korea,2022,4.3325253
South Korea,2023,4.6598625
South Korea,2024,4.748179
South and Central America (EI),1965,9.11188
South and Central America (EI),1966,9.515068
South and Central America (EI),1967,9.669002
South and Central America (EI),1968,9.686003
South and Central America (EI),1969,9.987634
South and Central America (EI),1970,11.115472
South and Central America (EI),1971,11.951579
South and Central America (EI),1972,12.4515
South and Central America (EI),1973,12.623029
South and Central America (EI),1974,13.591099
South and Central America (EI),1975,14.58567
South and Central America (EI),1976,15.247083
South and Central America (EI),1977,15.98236
South and Central America (EI),1978,16.890226
South and Central America (EI),1979,18.080147
South and Central America (EI),1980,19.542116
South and Central America (EI),1981,19.847437
South and Central America (EI),1982,21.304903
South and Central America (EI),1983,23.120712
South and Central America (EI),1984,24.551645
South and Central America (EI),1985,25.920122
South and Central America (EI),1986,26.696886
South and Central America (EI),1987,27.344458
South and Central America (EI),1988,27.448662
South and Central America (EI),1989,27.683146
South and Central America (EI),1990,28.441198
South and Central America (EI),1991,29.357002
South and Central America (EI),1992,28.907398
South and Central America (EI),1993,29.819286
South and Central America (EI),1994,29.776707
South and Central America (EI),1995,29.449726
South and Central America (EI),1996,29.38811
South and Central America (EI),1997,29.296417
South and Central America (EI),1998,28.929138
South and Central America (EI),1999,29.070044
South and Central America (EI),2000,29.139631
South and Central America (EI),2001,27.300695
South and Central America (EI),2002,28.25456
South and Central America (EI),2003,29.036446
South and Central America (EI),2004,28.399817
South and Central America (EI),2005,28.981874
South and Central America (EI),2006,28.579514
South and Central America (EI),2007,28.714668
South and Central America (EI),2008,28.738626
South and Central America (EI),2009,29.979446
South and Central America (EI),2010,29.159725
South and Central America (EI),2011,29.319847
South and Central America (EI),2012,28.18682
South and Central America (EI),2013,27.371632
South and Central America (EI),2014,27.087002
South and Central America (EI),2015,27.529158
South and Central America (EI),2016,28.439116
South and Central America (EI),2017,29.439772
South and Central America (EI),2018,31.126286
South and Central America (EI),2019,31.732925
South and Central America (EI),2020,34.377037
South and Central America (EI),2021,31.981524
South and Central America (EI),2022,33.62554
South and Central America (EI),2023,34.58056
South and Central America (EI),2024,34.879242
Spain,1965,16.379047
Spain,1966,20.088379
Spain,1967,15.445133
Spain,1968,15.80437
Spain,1969,17.539267
Spain,1970,14.757991
Spain,1971,15.362383
Spain,1972,15.847288
Spain,1973,11.772799
Spain,1974,11.957265
Spain,1975,9.943412
Spain,1976,7.4994955
Spain,1977,13.73029
Spain,1978,13.892179
Spain,1979,14.835468
Spain,1980,9.441328
Spain,1981,6.9996676
Spain,1982,8.403093
Spain,1983,8.453504
Spain,1984,9.666315
Spain,1985,9.707282
Spain,1986,8.053716
Spain,1987,8.031701
Spain,1988,9.897842
Spain,1989,5.2383413
Spain,1990,6.8189745
Spain,1991,7.060038
Spain,1992,4.74343
Spain,1993,6.273599
Spain,1994,6.92714
Spain,1995,5.623783
Spain,1996,9.155758
Spain,1997,7.8966756
Spain,1998,7.5344834
Spain,1999,5.3413296
Spain,2000,6.59801
Spain,2001,8.709262
Spain,2002,6.0164313
Spain,2003,9.206891
Spain,2004,8.0197115
Spain,2005,6.4418535
Spain,2006,7.9334793
Spain,2007,8.869269
Spain,2008,9.9720745
Spain,2009,12.912886
Spain,2010,16.490276
Spain,2011,15.328785
Spain,2012,15.917162
Spain,2013,19.290365
Spain,2014,19.445473
Spain,2015,16.977324
Spain,2016,18.117424
Spain,2017,15.319087
Spain,2018,17.922855
Spain,2019,17.063374
Spain,2020,21.929209
Spain,2021,22.27165
Spain,2022,20.876808
Spain,2023,24.822027
Spain,2024,25.862646
Sri Lanka,1965,9.759814
Sri Lanka,1966,10.348914
Sri Lanka,1967,10.3788185
Sri Lanka,1968,11.551663
Sri Lanka,1969,12.89258
Sri Lanka,1970,10.475261
Sri Lanka,1971,11.474944
Sri Lanka,1972,11.223905
Sri Lanka,1973,8.893423
Sri Lanka,1974,14.911645
Sri Lanka,1975,15.429124
Sri Lanka,1976,16.178616
Sri Lanka,1977,16.478542
Sri Lanka,1978,17.699356
Sri Lanka,1979,18.008411
Sri Lanka,1980,18.073488
Sri Lanka,1981,18.28035
Sri Lanka,1982,17.346676
Sri Lanka,1983,13.282707
Sri Lanka,1984,21.65294
Sri Lanka,1985,26.336927
Sri Lanka,1986,27.649841
Sri Lanka,1987,22.051624
Sri Lanka,1988,26.664845
Sri Lanka,1989,29.593306
Sri Lanka,1990,29.790382
Sri Lanka,1991,29.579105
Sri Lanka,1992,25.589548
Sri Lanka,1993,30.813177
Sri Lanka,1994,30.635475
Sri Lanka,1995,31.403461
Sri Lanka,1996,21.368847
Sri Lanka,1997,21.954735
Sri Lanka,1998,23.40995
Sri Lanka,1999,23.241686
Sri Lanka,2000,16.822605
Sri Lanka,2001,16.752289
Sri Lanka,2002,13.979145
Sri Lanka,2003,16.627981
Sri Lanka,2004,15.216132
Sri Lanka,2005,15.24355
Sri Lanka,2006,18.984407
Sri Lanka,2007,15.796608
Sri Lanka,2008,17.441853
Sri Lanka,2009,16.162016
Sri Lanka,2010,21.793499
Sri Lanka,2011,16.357983
Sri Lanka,2012,11.61024
Sri Lanka,2013,23.640152
Sri Lanka,2014,14.695231
Sri Lanka,2015,18.06865
Sri Lanka,2016,11.919874
Sri Lanka,2017,11.102259
Sri Lanka,2018,16.0293
Sri Lanka,2019,12.824314
Sri Lanka,2020,14.88963
Sri Lanka,2021,21.004633
Sri Lanka,2022,23.448969
Sri Lanka,2023,20.968931
Sri Lanka,2024,23.249748
Sweden,1965,33.52618
Sweden,1966,30.753065
Sweden,1967,32.566967
Sweden,1968,30.111599
Sweden,1969,25.773561
Sweden,1970,24.140678
Sweden,1971,29.831785
Sweden,1972,29.969309
Sweden,1973,31.676939
Sweden,1974,32.748363
Sweden,1975,31.076235
Sweden,1976,27.796028
Sweden,1977,27.49373
Sweden,1978,25.437521
Sweden,1979,25.527685
Sweden,1980,26.361738
Sweden,1981,27.101265
Sweden,1982,26.338999
Sweden,1983,30.819588
Sweden,1984,31.290363
Sweden,1985,30.037281
Sweden,1986,25.006245
Sweden,1987,30.041199
Sweden,1988,29.966438
Sweden,1989,31.527727
Sweden,1990,33.0941
Sweden,1991,28.99599
Sweden,1992,33.494484
Sweden,1993,34.015804
Sweden,1994,26.996574
Sweden,1995,30.273647
Sweden,1996,23.688955
Sweden,1997,30.620182
Sweden,1998,31.588509
Sweden,1999,31.010633
Sweden,2000,36.65572
Sweden,2001,34.202785
Sweden,2002,31.103418
Sweden,2003,27.30538
Sweden,2004,29.336147
Sweden,2005,33.911415
Sweden,2006,31.833075
Sweden,2007,34.159508
Sweden,2008,36.04815
Sweden,2009,38.65646
Sweden,2010,37.370335
Sweden,2011,38.675858
Sweden,2012,42.3462
Sweden,2013,38.2202
Sweden,2014,39.70318
Sweden,2015,45.535107
Sweden,2016,40.905605
Sweden,2017,41.625465
Sweden,2018,41.606827
Sweden,2019,43.746517
Sweden,2020,51.05583
Sweden,2021,50.009987
Sweden,2022,52.433502
Sweden,2023,52.458923
Sweden,2024,51.31793
Switzerland,1965,37.573376
Switzerland,1966,39.985126
Switzerland,1967,40.62696
Switzerland,1968,38.187244
Switzerland,1969,35.266365
Switzerland,1970,33.247597
Switzerland,1971,32.3257
Switzerland,1972,27.310244
Switzerland,1973,27.100597
Switzerland,1974,29.753014
Switzerland,1975,33.250713
Switzerland,1976,27.827692
Switzerland,1977,33.927567
Switzerland,1978,31.215902
Switzerland,1979,29.66892
Switzerland,1980,31.112799
Switzerland,1981,33.010414
Switzerland,1982,34.475563
Switzerland,1983,32.285515
Switzerland,1984,28.39109
Switzerland,1985,28.475767
Switzerland,1986,27.91218
Switzerland,1987,29.649065
Switzerland,1988,30.373686
Switzerland,1989,27.08777
Switzerland,1990,25.901928
Switzerland,1991,27.135872
Switzerland,1992,27.265522
Switzerland,1993,29.894827
Switzerland,1994,31.105942
Switzerland,1995,29.600357
Switzerland,1996,25.121393
Switzerland,1997,27.801388
Switzerland,1998,27.211456
Switzerland,1999,31.122368
Switzerland,2000,29.476492
Switzerland,2001,30.747568
Switzerland,2002,28.020714
Switzerland,2003,27.866379
Switzerland,2004,27.041227
Switzerland,2005,26.139725
Switzerland,2006,25.216665
Switzerland,2007,28.119028
Switzerland,2008,27.972147
Switzerland,2009,28.183937
Switzerland,2010,27.969475
Switzerland,2011,27.143543
Switzerland,2012,30.448433
Switzerland,2013,29.926266
Switzerland,2014,31.115068
Switzerland,2015,32.12223
Switzerland,2016,31.375622
Switzerland,2017,31.292732
Switzerland,2018,31.434002
Switzerland,2019,32.558853
Switzerland,2020,35.59849
Switzerland,2021,37.27572
Switzerland,2022,31.095837
Switzerland,2023,35.635983
Switzerland,2024,39.8679
Taiwan,1965,10.277433
Taiwan,1966,9.868821
Taiwan,1967,8.945059
Taiwan,1968,11.440929
Taiwan,1969,8.617762
Taiwan,1970,7.4262624
Taiwan,1971,6.3757997
Taiwan,1972,7.0227246
Taiwan,1973,5.6125135
Taiwan,1974,8.125729
Taiwan,1975,8.248159
Taiwan,1976,5.503703
Taiwan,1977,4.7096825
Taiwan,1978,4.924533
Taiwan,1979,4.2674875
Taiwan,1980,2.5913084
Taiwan,1981,4.5393934
Taiwan,1982,4.081753
Taiwan,1983,3.8321314
Taiwan,1984,3.2306457
Taiwan,1985,4.2273345
Taiwan,1986,3.9657865
Taiwan,1987,3.2918854
Taiwan,1988,2.526021
Taiwan,1989,2.5874481
Taiwan,1990,3.1640792
Taiwan,1991,1.8657628
Taiwan,1992,2.9157019
Taiwan,1993,1.7566915
Taiwan,1994,2.026409
Taiwan,1995,1.8783922
Taiwan,1996,1.8042998
Taiwan,1997,1.8872128
Taiwan,1998,2.10303
Taiwan,1999,1.7227668
Taiwan,2000,1.5663152
Taiwan,2001,1.7341826
Taiwan,2002,1.158006
Taiwan,2003,1.2143278
Taiwan,2004,1.221969
Taiwan,2005,1.4086279
Taiwan,2006,1.4112449
Taiwan,2007,1.5311207
Taiwan,2008,1.5131664
Taiwan,2009,1.4682764
Taiwan,2010,1.532374
Taiwan,2011,1.6043093
Taiwan,2012,1.9710166
Taiwan,2013,1.9640555
Taiwan,2014,1.687575
Taiwan,2015,1.7595942
Taiwan,2016,2.162195
Taiwan,2017,2.089095
Taiwan,2018,2.093776
Taiwan,2019,2.6114068
Taiwan,2020,2.6757972
Taiwan,2021,2.9319742
Taiwan,2022,4.2349353
Taiwan,2023,5.0049877
Taiwan,2024,6.2682457
Thailand,1965,7.6453905
Thailand,1966,8.118996
Thailand,1967,9.171382
Thailand,1968,7.3333044
Thailand,1969,5.162042
Thailand,1970,7.413957
Thailand,1971,7.672137
Thailand,1972,5.326401
Thailand,1973,5.4653826
Thailand,1974,6.8742094
Thailand,1975,8.621883
Thailand,1976,8.736968
Thailand,1977,7.122363
Thailand,1978,4.307601
Thailand,1979,6.275953
Thailand,1980,2.4364574
Thailand,1981,5.6713114
Thailand,1982,7.144905
Thailand,1983,6.2146106
Thailand,1984,6.2497582
Thailand,1985,5.4067183
Thailand,1986,7.626494
Thailand,1987,4.8973794
Thailand,1988,4.0173526
Thailand,1989,5.126223
Thailand,1990,3.877864
Thailand,1991,3.2356648
Thailand,1992,2.7242527
Thailand,1993,2.0918102
Thailand,1994,2.2775457
Thailand,1995,3.0560005
Thailand,1996,2.9783044
Thailand,1997,2.8067074
Thailand,1998,2.2404234
Thailand,1999,1.5209678
Thailand,2000,2.4320366
Thailand,2001,2.432144
Thailand,2002,2.6618729
Thailand,2003,2.5803251
Thailand,2004,2.2042708
Thailand,2005,2.107552
Thailand,2006,2.724441
Thailand,2007,2.8317242
Thailand,2008,2.8623428
Thailand,2009,2.9795134
Thailand,2010,2.7503529
Thailand,2011,3.4417028
Thailand,2012,3.781315
Thailand,2013,3.8004148
Thailand,2014,4.2395444
Thailand,2015,4.201601
Thailand,2016,4.617123
Thailand,2017,5.317632
Thailand,2018,6.378996
Thailand,2019,6.950582
Thailand,2020,6.9699163
Thailand,2021,7.034393
Thailand,2022,7.247943
Thailand,2023,7.6081514
Thailand,2024,7.4027457
Trinidad and Tobago,1965,0
Trinidad and Tobago,1966,0
Trinidad and Tobago,1967,0
Trinidad and Tobago,1968,0
Trinidad and Tobago,1969,0
Trinidad and Tobago,1970,0
Trinidad and Tobago,1971,0.24220619
Trinidad and Tobago,1972,0.17572601
Trinidad and Tobago,1973,0.14679722
Trinidad and Tobago,1974,0.13138413
Trinidad and Tobago,1975,0.15001093
Trinidad and Tobago,1976,0.1102145
Trinidad and Tobago,1977,0.12823673
Trinidad and Tobago,1978,0.16058686
Trinidad and Tobago,1979,0.18175283
Trinidad and Tobago,1980,0.16945264
Trinidad and Tobago,1981,0.11727355
Trinidad and Tobago,1982,0.094597585
Trinidad and Tobago,1983,0.086182766
Trinidad and Tobago,1984,0.07104022
Trinidad and Tobago,1985,0.08988838
Trinidad and Tobago,1986,0.13222216
Trinidad and Tobago,1987,0.16699222
Trinidad and Tobago,1988,0.13234837
Trinidad and Tobago,1989,0.12954469
Trinidad and Tobago,1990,0.13919248
Trinidad and Tobago,1991,0.11259284
Trinidad and Tobago,1992,0.12764753
Trinidad and Tobago,1993,0.113026254
Trinidad and Tobago,1994,0.12189009
Trinidad and Tobago,1995,0.11591018
Trinidad and Tobago,1996,0.052703317
Trinidad and Tobago,1997,0.055817984
Trinidad and Tobago,1998,0.05499081
Trinidad and Tobago,1999,0.04947758
Trinidad and Tobago,2000,0.053741634
Trinidad and Tobago,2001,0.07363121
Trinidad and Tobago,2002,0.060162745
Trinidad and Tobago,2003,0.027575735
Trinidad and Tobago,2004,0.046451278
Trinidad and Tobago,2005,0.04065795
Trinidad and Tobago,2006,0.04126056
Trinidad and Tobago,2007,0.030767666
Trinidad and Tobago,2008,0.032934166
Trinidad and Tobago,2009,0.032201733
Trinidad and Tobago,2010,0.004915699
Trinidad and Tobago,2011,0.004953476
Trinidad and Tobago,2012,0.007104995
Trinidad and Tobago,2013,0.006968472
Trinidad and Tobago,2014,0.00692527
Trinidad and Tobago,2015,0.007144827
Trinidad and Tobago,2016,0.008027764
Trinidad and Tobago,2017,0.007551941
Trinidad and Tobago,2018,0.008018911
Trinidad and Tobago,2019,0.007931608
Trinidad and Tobago,2020,0.009120251
Trinidad and Tobago,2021,0.008899091
Trinidad and Tobago,2022,0.008880703
Trinidad and Tobago,2023,0.009318239
Trinidad and Tobago,2024,0.010788339
Turkey,1965,6.992035
Turkey,1966,6.5805697
Turkey,1967,6.6201625
Turkey,1968,7.4521966
Turkey,1969,7.3694305
Turkey,1970,6.1201024
Turkey,1971,4.7909636
Turkey,1972,5.2241955
Turkey,1973,3.825652
Turkey,1974,4.7682424
Turkey,1975,7.3454075
Turkey,1976,9.082148
Turkey,1977,8.54813
Turkey,1978,8.689186
Turkey,1979,10.172587
Turkey,1980,10.776607
Turkey,1981,11.838734
Turkey,1982,12.065877
Turkey,1983,9.330588
Turkey,1984,10.516157
Turkey,1985,8.7193775
Turkey,1986,7.9112916
Turkey,1987,10.896477
Turkey,1988,15.439831
Turkey,1989,9.725181
Turkey,1990,11.5849695
Turkey,1991,11.137753
Turkey,1992,12.401254
Turkey,1993,14.5921545
Turkey,1994,13.571032
Turkey,1995,14.165338
Turkey,1996,14.756494
Turkey,1997,13.91742
Turkey,1998,14.376533
Turkey,1999,12.090448
Turkey,2000,10.095571
Turkey,2001,8.632096
Turkey,2002,10.917991
Turkey,2003,10.734353
Turkey,2004,12.999957
Turkey,2005,10.807185
Turkey,2006,10.873855
Turkey,2007,8.325992
Turkey,2008,7.7843437
Turkey,2009,8.471884
Turkey,2010,11.710368
Turkey,2011,11.392329
Turkey,2012,12.031112
Turkey,2013,13.033268
Turkey,2014,9.500809
Turkey,2015,13.672968
Turkey,2016,13.98593
Turkey,2017,12.631601
Turkey,2018,14.129833
Turkey,2019,18.383698
Turkey,2020,18.102613
Turkey,2021,15.69624
Turkey,2022,18.035873
Turkey,2023,18.325584
Turkey,2024,19.78555
Turkmenistan,1985,0.00582329
Turkmenistan,1986,0.004678838
Turkmenistan,1987,0.004703243
Turkmenistan,1988,0.00467161
Turkmenistan,1989,0.004546531
Turkmenistan,1990,0.005175744
Turkmenistan,1991,0.005698852
Turkmenistan,1992,0.008451529
Turkmenistan,1993,0.010910505
Turkmenistan,1994,0.008194394
Turkmenistan,1995,0.010656185
Turkmenistan,1996,0.008788111
Turkmenistan,1997,0.011278872
Turkmenistan,1998,0.011850688
Turkmenistan,1999,0.011266127
Turkmenistan,2000,0.006724968
Turkmenistan,2001,0.005735001
Turkmenistan,2002,0.006629427
Turkmenistan,2003,0.005116591
Turkmenistan,2004,0.004567285
Turkmenistan,2005,0.00483816
Turkmenistan,2006,0.004684016
Turkmenistan,2007,0.00505439
Turkmenistan,2008,0.005372022
Turkmenistan,2009,0.003652608
Turkmenistan,2010,0.003496813
Turkmenistan,2011,0.003503781
Turkmenistan,2012,0.003377471
Turkmenistan,2013,0.004780402
Turkmenistan,2014,0.005624929
Turkmenistan,2015,0.006578811
Turkmenistan,2016,0.007302166
Turkmenistan,2017,0.007814309
Turkmenistan,2018,0.006885271
Turkmenistan,2019,0.007138982
Turkmenistan,2020,0.005636626
Turkmenistan,2021,0.005598412
Turkmenistan,2022,0.005265348
Turkmenistan,2023,0.005623913
Turkmenistan,2024,0.00666179
USSR,1965,3.2773104
USSR,1966,3.4751563
USSR,1967,3.1889977
USSR,1968,3.6118703
USSR,1969,3.8223417
USSR,1970,3.9316866
USSR,1971,3.7993116
USSR,1972,3.5231247
USSR,1973,3.3360085
USSR,1974,3.4117298
USSR,1975,3.1019454
USSR,1976,3.2168972
USSR,1977,3.3350234
USSR,1978,3.690722
USSR,1979,3.6414955
USSR,1980,3.8089268
USSR,1981,3.78649
USSR,1982,3.4552104
USSR,1983,3.4942167
USSR,1984,3.790494
Ukraine,1985,1.0721202
Ukraine,1986,1.0614256
Ukraine,1987,0.9358756
Ukraine,1988,1.1634444
Ukraine,1989,1.0320646
Ukraine,1990,0.9160336
Ukraine,1991,1.0886203
Ukraine,1992,0.8673078
Ukraine,1993,1.3863738
Ukraine,1994,1.781419
Ukraine,1995,1.4995031
Ukraine,1996,1.3958652
Ukraine,1997,1.6528705
Ukraine,1998,2.7375402
Ukraine,1999,2.528877
Ukraine,2000,1.9846109
Ukraine,2001,2.1382825
Ukraine,2002,1.70912
Ukraine,2003,1.5928751
Ukraine,2004,2.0227644
Ukraine,2005,2.0860643
Ukraine,2006,2.1364205
Ukraine,2007,1.7362435
Ukraine,2008,2.01425
Ukraine,2009,2.4075785
Ukraine,2010,2.4636333
Ukraine,2011,1.9812615
Ukraine,2012,2.0209785
Ukraine,2013,2.8779476
Ukraine,2014,2.1985745
Ukraine,2015,1.8503942
Ukraine,2016,2.277203
Ukraine,2017,2.8698545
Ukraine,2018,3.282194
Ukraine,2019,3.2199564
Ukraine,2020,4.7072678
Ukraine,2021,5.8901844
Ukraine,2022,7.502861
Ukraine,2023,8.776944
Ukraine,2024,8.298777
United Arab Emirates,1965,0
United Arab Emirates,1966,0
United Arab Emirates,1967,0
United Arab Emirates,1968,0
United Arab Emirates,1969,0
United Arab Emirates,1970,0
United Arab Emirates,1971,0
United Arab Emirates,1972,0
United Arab Emirates,1973,0
United Arab Emirates,1974,0
United Arab Emirates,1975,0
United Arab Emirates,1976,0
United Arab Emirates,1977,0
United Arab Emirates,1978,0
United Arab Emirates,1979,0
United Arab Emirates,1980,0
United Arab Emirates,1981,0
United Arab Emirates,1982,0
United Arab Emirates,1983,0
United Arab Emirates,1984,0
United Arab Emirates,1985,0
United Arab Emirates,1986,0
United Arab Emirates,1987,0
United Arab Emirates,1988,0
United Arab Emirates,1989,0
United Arab Emirates,1990,0
United Arab Emirates,1991,0
United Arab Emirates,1992,0
United Arab Emirates,1993,0
United Arab Emirates,1994,0
United Arab Emirates,1995,0
United Arab Emirates,1996,0
United Arab Emirates,1997,0
United Arab Emirates,1998,0
United Arab Emirates,1999,0
United Arab Emirates,2000,0
United Arab Emirates,2001,0
